date,return,nav
20150630,-0.0669792463701817,3.1022833468958657
20150701,-0.07837237078277072,2.859150046159728
20150702,-0.07687692893768913,2.639347371238916
20150703,-0.06661263859828265,2.463533478663251
20150706,-0.09137463223176912,2.2384290130597453
20150707,-0.06968250809602863,2.082449665234824
20150708,0.09789223011312546,2.286305307062993
20150709,0.09785438709985,2.5100303116087765
20150710,0.09626630914454515,2.7516616655482857
20150713,0.05958599059863673,2.9156221516822747
20150714,-0.056047589493865235,2.7522085582055666
20150715,0.01905105641505095,2.804641038713927
20150716,0.07638108769391067,3.018862571841876
20150717,0.029855397902533356,3.1089919151372802
20150720,0.038900642993496874,3.2299336996977037
20150721,0.020502596522510595,3.2961557271370654
20150722,0.055516770655341705,3.4791476486848247
20150723,-0.010295383099782373,3.443328490780907
20150724,-0.08797513819743526,3.1404011909452905
20150727,-0.0564560183804208,2.9631066435873876
20150728,0.07560340588917339,3.187127597855431
20150729,-0.024508576405139017,3.1090156376104643
20150730,-0.014259712884275442,3.0646819672654164
20150731,-0.05767430876729543,2.8879285532117884
20150803,0.08239229917396546,3.125871626561051
20150804,0.006776301882541486,3.1470534763486997
20150805,0.007467297778441044,3.1705534617812736
20150806,0.04789721645338064,3.3224141472172266
20150807,0.06030960516030856,3.5227876326149206
20150810,0.014957465035148023,3.5754796054560103
20150811,-0.012756244163081607,3.5298699146086947
20150812,0.03731458406301831,3.6615855422688797
20150813,0.01775462577065984,3.726595623299122
20150814,0.02539363667410641,3.821227438588495
20150817,-0.08715267199570698,3.488197257012196
20150818,0.029068491004899288,3.5895938876009694
20150819,-0.03437933328032418,3.466186042998121
20150820,-0.06720434153933412,3.2332432923256023
20150821,-0.09612209968589948,2.9224571582719148
20150824,-0.09146215023766659,2.655162942598905
20150825,-0.04003062104229278,2.548875121038189
20150826,0.04462917051543774,2.6626293034375594
20150827,0.0799442332368988,2.8754911614949727
20150828,-0.05047023495624012,2.7303644469597295
20150831,-0.07908799914832475,2.5144253859039623
20150901,-0.05303211496908405,2.38108008975752
20150902,0.031010684875144755,2.454919014083472
20150907,0.07105480137358855,2.629352797017419
20150908,0.055263127398578415,2.7746590556148014
20150909,-0.017376865801892932,2.726444177559376
20150910,0.016601765666050653,2.771707964896785
20150911,-0.09044124530895843,2.5210312449187606
20150914,-0.07079657742834354,2.342550861188596
20150915,0.09418097377750773,2.5631745824186773
20150916,-0.020275844922382654,2.5112040520765633
20150917,0.022628759010831972,2.568029483398029
20150918,0.05098226193578546,2.6989534351794466
20150921,0.010640775932513447,2.727672393935478
20150922,-0.005381365259862622,2.7129937924744674
20150923,0.027851361422009228,2.7885543631243412
20150924,-0.04507687665755507,2.662855042044898
20150925,0.03671249709387017,2.760615100037369
20150928,-0.01786876320866358,2.7112863225045403
20150929,0.008215950562028956,2.733562116889743
20150930,0.050920452801092225,2.8727563376416807
20151008,0.023945036483100843,2.94154459295357
20151009,0.05274295065960418,3.096690334282746
20151012,0.020181679866509854,3.1591867472549557
20151013,-0.011242787571576233,3.1236686817566293
20151014,0.04123474379542038,3.252472359550642
20151015,0.01950396320584798,3.3159084607793554
20151016,0.0005688741615106972,3.317794795424627
20151019,0.02633226243826225,3.405159838694049
20151020,-0.07789592024944596,3.1399117794625213
20151021,0.046847684042845235,3.2870093744291897
20151022,0.041718421570890854,3.4241382172190966
20151023,0.01798059550779133,3.4857062614656833
20151026,0.011657923735425796,3.5263423592259464
20151027,-0.018009526037685318,3.462834604689674
20151028,0.015142155944920672,3.515269386285353
20151029,0.0006597827570729126,3.5175887004128903
20151030,-0.0139598787281713,3.4684835887395407
20151102,0.010550410169412563,3.5050775132666185
20151103,0.05655203485152406,3.7032967789541655
20151104,0.001981951703925215,3.7106365343153547
20151105,0.0335383718460974,3.8350852421889368
20151106,0.01998706488148501,3.911737339750593
20151109,0.01268333691325965,3.961351222346828
20151110,0.033327871763257605,4.093374627894427
20151111,0.013258280823222115,4.147645738225704
20151112,-0.02576052324660125,4.040800213767475
20151113,0.032230292103686824,4.171036384989841
20151116,-0.00645143722797815,4.144127205576466
20151117,-0.020088317266489103,4.0608786634781575
20151118,0.033271954313542754,4.195992032842243
20151119,0.02232845025003547,4.289682032197106
20151120,-0.0025668953716635402,4.278670867242751
20151123,0.025452286999754978,4.387572826133304
20151124,0.023799251985576527,4.491993777427518
20151125,0.000662297178851267,4.494968812233726
20151126,-0.06739364931587617,4.1920364604162454
20151127,0.014263885102827044,4.251831186834484
20151130,0.011768374555281381,4.301868328786979
20151201,-0.012087583922206272,4.249869134340485
20151202,0.03499902250037303,4.398610399796909
20151203,0.0071386673233741925,4.430010616126193
20151204,0.022902190686316087,4.5314675639991195
20151207,-0.018496438948225648,4.4476515508557455
20151208,-0.005998895483655216,4.420970554054445
20151209,-0.0024982011288353775,4.409926080425758
20151210,-0.0024713155528121185,4.39902776151645
20151211,0.02670707254925706,4.516512915089466
20151214,0.015682875561757716,4.587344825109886
20151215,0.01730958756717887,4.66674987206097
20151216,0.03606021666584808,4.835033883572808
20151217,0.0029599377488858177,4.849345282881937
20151218,0.01575781917046102,4.925760388944719
20151221,0.016634904896802877,5.007699944559253
20151222,-0.005866400891911506,4.978322769138066
20151223,0.010810248873750138,5.032139677246304
20151224,0.022018986829601177,5.142942294524304
20151225,-0.02265562593979033,5.0264257176696345
20151228,0.022382230099319923,5.1389283346596555
20151229,0.016701368808730195,5.22475547205844
20151230,-0.01603406076221321,5.140981425351749
20151231,-0.08676874377053596,4.694904925326319
20160104,-0.023005383110354084,4.586896838852499
20160105,0.03467606531631615,4.745952373235752
20160106,-0.08854511080252048,4.325721494484107
20160107,0.007066757781157046,4.35629032051437
20160108,-0.0838231943617718,3.991132150281589
20160111,0.00016069707868346912,3.9917735135587784
20160112,-0.04512147688302963,3.811658797244446
20160113,0.04311001856852199,3.9759794787705243
20160114,-0.041889552026165296,3.809427479539601
20160115,0.028897494862289583,3.919510390557861
20160118,0.05042895799645849,4.117167215409986
20160119,0.0009562514810572258,4.121104262657482
20160120,-0.04523071407438484,3.934703774082493
20160121,0.021662284407644825,4.019938446296502
20160122,0.0211718716475941,4.105048067112721
20160125,-0.08700690213699454,3.7478805516697853
20160126,-0.016007337514583355,3.687886962714864
20160127,-0.05240229041850258,3.4946332390640706
20160128,0.04666439631763801,3.6577081895165477
20160129,-0.008284992585634943,3.627404104285987
20160201,0.04373218993196739,3.7860384295346194
20160202,0.011658463549441143,3.8301778205621324
20160203,0.030178495444074773,3.945766824469963
20160204,-0.006775951564826942,3.9190304995812535
20160205,0.0025847688942481684,3.929160287712181
20160215,0.04756248361467118,4.116040909515908
20160216,0.01657405309618357,4.184260390096288
20160217,-4.5415250226176786e-05,4.18407036086366
20160218,0.009653490715167244,4.224461245243864
20160219,0.027846620438976913,4.342098214099337
20160222,-0.0023041385002344336,4.332093418432431
20160223,0.00833704771251169,4.368210287956961
20160224,-0.08833290948054494,3.9823535639988736
20160225,-0.0023415256124993287,3.973028781130742
20160226,-0.07269139680216218,3.6842237694951567
20160229,0.027218098137684645,3.7845013336144664
20160301,0.05646832667065247,3.9982057912065283
20160302,0.005980284619462641,4.022116199805127
20160303,-0.04151589687227182,3.855134438445723
20160304,0.03423268840481189,3.987106054435695
20160307,0.01609344816369956,4.051272339045928
20160308,-0.023296516953509396,3.956891804316061
20160309,-0.0168081732858697,3.890383681195679
20160310,0.0026729948637418755,3.9007826567935
20160311,0.0440101843616485,4.072456820673703
20160314,-0.003914238901537073,4.056516251761392
20160315,-0.0008168629881848285,4.053202633774358
20160316,0.039420470188484005,4.212981787366945
20160317,0.04161804003592838,4.388317832064219
20160318,0.028465608944348377,4.5132339713952705
20160321,-8.646876356267577e-05,4.5128437176340945
20160322,0.012243049370966564,4.568094686072546
20160323,-0.016464397831926204,4.49288375782714
20160324,0.013801864553666806,4.554893930908039
20160325,-0.003142068068504279,4.540582144132309
20160328,-0.023824420118758263,4.432405407546769
20160329,0.04329131394146868,4.62429006156074
20160330,0.01144176143555925,4.677200085253945
20160331,-0.00010771547219638496,4.676696278438206
20160401,0.03435195307586654,4.837349929545194
20160405,0.011122667960982519,4.891154166622608
20160406,-0.013873578279933846,4.823296356412745
20160407,-0.0019123462716232,4.814072543608625
20160408,0.030083777462690045,4.958898030699793
20160411,-0.002977144792175042,4.944134673252768
20160412,0.01580974396924252,5.0223001765863495
20160413,0.021929886177177355,5.132438647806506
20160414,0.010993808356281606,5.1888636947008635
20160415,-0.011158143227581352,5.130965610406994
20160418,0.007474129417619734,5.169315111416532
20160419,-0.0504471299852273,4.908538000056303
20160420,-0.010354219187277271,4.85771392171464
20160421,0.012105731891893517,4.916520104058437
20160422,-0.001231812734917436,4.91046387198278
20160425,0.02065589188695589,5.01189388283726
20160426,0.004018378063964635,5.032033567274972
20160427,-0.0003988565290940556,5.030026507832043
20160428,0.0027358910340040954,5.043788112255624
20160429,0.03291487546747936,5.20980376985487
20160503,0.003988134304937645,5.2305811669914215
20160504,0.010208580579153553,5.283977976310457
20160505,-0.047414223406372635,5.03344226406732
20160506,-0.05252200788242932,4.769075769798223
20160509,-0.0037401150026141884,4.751238877962997
20160510,-0.01184916732726445,4.694940653486209
20160511,-0.011722201552094408,4.639905612870922
20160512,0.0006222490815577697,4.642792789877046
20160513,0.028126407882494747,4.773377873599033
20160516,0.0008965619973117456,4.777657502799311
20160517,-0.04243055546571425,4.574938841130599
20160518,0.008029107346626903,4.61167151619029
20160519,0.01529107059497669,4.682188910905199
20160520,0.023259686050319816,4.791095155001143
20160523,-0.0046990331258643355,4.768581640158625
20160524,0.0009913655471494398,4.773309047705448
20160525,0.007146391877269957,4.80742098471167
20160526,0.003989488980146637,4.826600137753103
20160527,-0.0007977455765683447,4.8227497388433465
20160530,0.04513721113321682,5.040435212048185
20160531,0.010668323031989311,5.094208203112128
20160601,0.013692781655936754,5.163962083747224
20160602,0.005709547971916639,5.1934459729895375
20160603,0.007907615006582734,5.234513744301426
20160606,0.005294879725846111,5.26222986500079
20160607,-0.0001267380362690715,5.261562940321303
20160608,-0.05473557182222633,4.973568284104182
20160613,0.006621845033595991,5.006502482545528
20160614,0.03938382040215904,5.203677677161065
20160615,0.004227722078589561,5.225677380166663
20160616,0.012303428165450084,5.289971126429361
20160617,0.0011990913801336667,5.296314285208218
20160620,-0.01193718052325778,5.233091225477779
20160621,0.021864237472010065,5.347508774744317
20160622,-0.0010213123350129184,5.342047298071081
20160623,-0.010532929171136905,5.285779892251635
20160624,0.0278959509652034,5.433231748938745
20160627,0.017069541485629915,5.525974523678296
20160628,0.005971066041486881,5.558970482502753
20160629,0.00405430710236089,5.581508256011778
20160630,0.0010188890456177824,5.587195193631854
20160701,0.022146911729903573,5.71093431240296
20160704,0.009794713743704187,5.766871279202046
20160705,0.009967298569983636,5.824351407056516
20160706,0.005386856577754481,5.855726352744771
20160707,0.0034448530011324,5.8758984692448335
20160708,-0.004898011832916983,5.8471182490134535
20160711,0.010121812226269336,5.906301681994761
20160712,0.009055846198714345,5.959788241630113
20160713,0.005420846053760206,5.992095336200999
20160714,-0.0013553264777982615,5.983974090734355
20160715,-0.0028433509601354582,5.96695955225804
20160718,0.007505493853791828,6.011744530503337
20160719,0.0066150417207979885,6.051512471387395
20160720,0.004274549920708975,6.077379963542134
20160721,-0.008490663867876955,6.025778973074327
20160722,0.004203101962668022,6.051105936502659
20160725,0.016512982332550705,6.15102774192452
20160726,-0.04999631516385758,5.843499020357631
20160727,0.0014283360294124095,5.851845500546244
20160728,-0.005273141244841486,5.8209878926788745
20160729,-0.016305897764349802,5.726071459213335
20160801,0.01415263159188122,5.807110439044367
20160802,0.010696813814228236,5.869228018209486
20160803,0.009133429680868775,5.922834199594787
20160804,-0.003775933140721977,5.900469973653535
20160805,0.01333735551901071,5.9791666394214
20160808,0.012731879265854916,6.05529266718494
20160809,-0.0001472527857497663,6.054401008471166
20160810,-0.014151098538459523,5.968724583208942
20160811,0.012865759507197537,6.045516758261206
20160812,0.02280927027112033,6.183410583928972
20160815,0.01081268274178915,6.250269840835217
20160816,0.007409610285207712,6.296581904533193
20160817,0.004977618601068861,6.327923887744351
20160818,0.0044839433951765996,6.356297940265983
20160819,-0.006576593986562868,6.314495149455228
20160822,0.007378132237612107,6.361084329681669
20160823,0.00941529866720417,6.420975838492894
20160824,-0.0031596534367622437,6.4006877801174324
20160825,0.010582901123113053,6.468425626014334
20160826,0.010667157040024168,6.537425337968744
20160829,0.002963290740629117,6.556797629940302
20160830,0.004185146820980428,6.584238790697058
20160831,-0.0002850321554778509,6.582362070922365
20160901,0.0026363298112845684,6.599715348278607
20160902,0.010116876375409305,6.666483852570033
20160905,0.018040263339000735,6.786748976815592
20160906,0.006451469952098663,6.830533483911954
20160907,0.011141773268560695,6.9066377392930125
20160908,-0.0022098009020389193,6.891375444986667
20160909,-0.033401843848481466,6.661190798471963
20160912,0.015710764230943475,6.765843196604086
20160913,0.004184218890475267,6.794152965517311
20160914,0.018581764644906823,6.9204003168840496
20160919,0.005249288489109305,6.956727494607498
20160920,0.006998309917064136,7.005412829623322
20160921,0.008407784432062165,7.064312830552398
20160922,0.002818450064945883,7.084223243508466
20160923,-0.02245413134771825,6.925153164302169
20160926,0.010345541981738607,6.996797627093428
20160927,0.00148309979552419,7.007174576223494
20160928,0.010162484609575497,7.078384880010974
20160929,0.00831054885207957,7.137210143350127
20160930,0.02396161155554553,7.308229200395381
20161010,0.013074970265910948,7.403784079887013
20161011,0.006543123943353669,7.4522279567715435
20161012,0.00737150863020577,7.507162119469146
20161013,0.0017093940210465512,7.519994817511194
20161014,-0.008376871134893394,7.457000789989837
20161017,0.01911172238882121,7.599516918941344
20161018,0.006646906464197445,7.650030197074632
20161019,0.006498265270123724,7.69974212261968
20161020,-0.0022478543465757634,7.682434223821836
20161021,0.011644965192425982,7.771895902951344
20161024,0.010368389891682726,7.852477949870714
20161025,0.0012256666116657485,7.8621024699127116
20161026,0.004035060219348676,7.893826526829499
20161027,-0.010349432009328615,7.812129905896643
20161028,0.003735376116283325,7.841311149364431
20161031,0.01791890460492615,7.981818855827436
20161101,0.0006698361074242626,7.987165366299989
20161102,0.01371063492893952,8.096674474754398
20161103,0.0052636751070558475,8.139292738637097
20161104,0.007170068998074348,8.19765202916865
20161107,0.01189837135326096,8.295190737236512
20161108,-0.0025377261947538135,8.274139814412148
20161109,0.023612652091775183,8.469514199208568
20161110,0.011480257794292013,8.5667464056079
20161111,0.008383292191630457,8.63856394385771
20161114,0.009911165372068192,8.72418217968247
20161115,0.006578913745503972,8.781577821742664
20161116,0.0014486058914699633,8.794298867111642
20161117,0.00333910142017958,8.823663922948299
20161118,0.010107298063346988,8.91284732422834
20161121,0.015689485857693503,9.052685316273601
20161122,-0.0018654510641208078,9.035797974817207
20161123,-0.003554030001894183,9.003684477723652
20161124,0.002268892201000329,9.024112867215427
20161125,0.002049142040270857,9.042604556267788
20161128,-0.015012136433458015,8.906855742955287
20161129,-0.0010921031892774918,8.897128537391971
20161130,0.010808359289599093,8.993291899269849
20161201,-0.01768112864729345,8.834280348236197
20161202,-0.001115039277631522,8.824429778658304
20161205,0.009008309352539472,8.90392297196422
20161206,0.017602610896653482,9.06065526349348
20161207,-0.0024891342102952314,9.038102076509427
20161208,0.0015568640518269115,9.052173172729086
20161209,-0.05877173201885669,8.520161276833168
20161212,0.008540069286884382,8.592924044472753
20161213,0.00254308644705755,8.614776593150845
20161214,0.018326870231603683,8.772658485847778
20161215,0.021975825528779823,8.965444898156338
20161216,0.006792722233823892,9.026344675052169
20161219,0.008147833796268815,9.09988983125233
20161220,0.015277318038244319,9.238911742317358
20161221,0.004868938820252448,9.283895438356414
20161222,-0.010796446395805676,9.183662358911933
20161223,0.011049053257226238,9.285133133411936
20161226,0.012688532776886516,9.402947849512987
20161227,0.0022248009918232332,9.423867537214647
20161228,0.0032636907360835466,9.454624126393933
20161229,0.005861590466354954,9.510043261036174
20161230,0.017890819368206044,9.680185727203197
20170103,0.013524417727242347,9.811104602655183
20170104,0.005673375847382319,9.866766686544029
20170105,-0.005857685098459477,9.808970274354284
20170106,0.00664886755833124,9.874188818592073
20170109,0.0027891677784987415,9.901729587883702
20170110,-0.011942610096675164,9.783477092132895
20170111,-0.004151839128281836,9.742857669131128
20170112,-0.017679360572247373,9.570610175394473
20170113,-0.050837087771959236,9.084068225876738
20170116,0.019373035490489524,9.260054202014675
20170117,-0.00478800045782379,9.215717058255956
20170118,-0.0008320410726924682,9.208049203149175
20170119,0.02587369152713106,9.446295427798102
20170120,0.018910467839638297,9.6249292936892
20170123,-0.00017991472656587294,9.62319762716711
20170124,0.010470153318389621,9.723953981736713
20170125,0.013553766215072933,9.855750180691299
20170126,0.0017954061033076585,9.873445254718387
20170203,0.024829030056811297,10.118593323712071
20170206,0.0077531772889653,10.197044571665753
20170207,0.01673778526006553,10.36772051399361
20170208,0.016099613337623237,10.534636805461451
20170209,0.0031087951184702407,10.567386832937126
20170210,0.016487995586573354,10.741621860400207
20170213,0.006548534579751765,10.811963742595655
20170214,0.0011231421007006218,10.824107114266212
20170215,0.012110287838749057,10.955190167017427
20170216,-0.005435061486287865,10.895648034865712
20170217,0.006403542682780194,10.965418782113524
20170220,0.019856853339428986,11.183157494675372
20170221,0.009136377241257342,11.285331040295121
20170222,0.007295690571671229,11.36766532356399
20170223,0.013621317011465107,11.522507896616496
20170224,-0.0010342605925290633,11.51059062077192
20170227,0.00861932766649941,11.609804172967287
20170228,0.006806674972378827,11.688828336465642
20170301,-0.0033517678316648176,11.649650097657625
20170302,0.00414117985811792,11.697893393996166
20170303,0.018616380074001057,11.915665823483945
20170306,0.009348059864551459,12.027054180927863
20170307,-0.000776869456627195,12.017710729881498
20170308,-0.004705593984172762,11.96116026256744
20170309,0.0012051406621992479,11.975575143166942
20170310,0.010288362742621265,12.098784204291363
20170313,0.003181644208032115,12.137278230979177
20170314,0.0032424336772108346,12.176632550664982
20170315,0.017811874665515603,12.393521203505465
20170316,-0.003357209628052678,12.351913554795582
20170317,0.011881114990715229,12.498668060095481
20170320,0.007457908398154916,12.591881981586619
20170321,-0.0018344005567773774,12.568783426268721
20170322,0.002582998365121271,12.601248573310338
20170323,0.006056731193412367,12.677570948620248
20170324,0.001408731682705647,12.695430244475318
20170327,0.0019762206214012728,12.720519215522012
20170328,-0.014663456891649747,12.533992430365803
20170329,-0.029482301485980324,12.164461486710763
20170330,0.0015594876809019353,12.183431814544095
20170331,0.025831346559860597,12.498146264034014
20170405,0.008855066462590868,12.608818179861217
20170406,-0.0012630157174122675,12.592893044322059
20170407,-0.023794703973440925,12.293248882163212
20170410,0.013863498196547279,12.463676315870789
20170411,-0.010129666083506458,12.33742343661811
20170412,0.007475990101425285,12.429657892107357
20170413,-0.012895521493678752,12.269370971600614
20170414,-0.03140638403858829,11.884034394954618
20170417,-0.013315782460867096,11.72578917819394
20170418,-0.004133662594735135,11.67731872207429
20170419,-0.010104452631869126,11.559325808179851
20170420,-0.0011069907938448696,11.546529740927143
20170421,-0.03596416142670235,11.13126848140622
20170424,0.010291723131912334,11.245828414723835
20170425,0.010596521558503946,11.364995077963693
20170426,0.0199768092921874,11.592031417242822
20170427,0.014340643344881344,11.758268605440161
20170428,0.005804853463731504,11.826523631681937
20170502,0.004867256557941856,11.884086356385897
20170503,-0.0023268722538716414,11.856433605580609
20170504,-0.014359485541380996,11.68618131864893
20170505,-0.020177306069458868,11.450385661399359
20170508,0.015035484116597352,11.622547753140244
20170509,-0.014975877696303173,11.448489899469774
20170510,-0.004035017251994983,11.402295045216123
20170511,-8.611660160368407e-05,11.401313118316345
20170512,0.007076445103352319,11.481993884704242
20170515,0.030638693999859894,11.833787181845958
20170516,0.011540456334939438,11.970354486095017
20170517,-0.0015645932861598284,11.951625749833118
20170518,-0.001233193928791193,11.93688707751924
20170519,-0.035486455787180626,11.513289262006285
20170522,-0.04271691285813024,11.021477087890716
20170523,0.010285808717882903,11.134841893005289
20170524,0.00596899550072823,11.201305714165958
20170525,0.007545063129969394,11.285820272917427
20170526,0.0002748716600012334,11.288922425070318
20170531,-0.04374207981141525,10.795121479368017
20170601,0.02215232747496976,11.034258545511058
20170602,0.015014690084491281,11.199934517884055
20170605,0.009123956938952415,11.302122238144317
20170606,0.03478589431306769,11.695276667833777
20170607,2.3366938399497217e-05,11.69554995064324
20170608,0.005502457499429602,11.75990421717911
20170609,-0.03070986063609741,11.398759197575686
20170612,0.028776866114285347,11.7267797648733
20170613,0.005652451979160036,11.793064824364432
20170614,0.02313685344392849,12.0659192368605
20170615,-0.0017101685613132808,12.045284481118276
20170616,0.008419344235431472,12.14669787757851
20170619,0.0014658563541178806,12.16450319184391
20170620,0.0027183077276359134,12.197570054873148
20170621,-0.023023928478162734,11.91673407432237
20170622,0.003419379614341481,11.957481911885639
20170623,0.014100637267006553,12.12609002695193
20170626,0.0042113083116981824,12.177156730670832
20170627,-0.010024761825474555,12.055083634734384
20170628,0.008152892845630269,12.153367439853485
20170629,0.00963235867116768,12.270433034096644
20170630,0.01210583391054369,12.418976858417867
20170703,0.0021467990975792455,12.445637906730376
20170704,0.014937745544978776,12.631547678926058
20170705,0.0076371162701740014,12.728016277222263
20170706,0.013240156598407186,12.896537205919763
20170707,-0.015802045583765096,12.692745537119096
20170710,-0.015154014141418261,12.50039949175617
20170711,0.0028350478137936282,12.53583872200682
20170712,-0.005104821803581749,12.471845499172536
20170713,-0.008757304854964756,12.362625746032263
20170714,-0.07981987705934301,11.375842478853299
20170717,0.004068173965714342,11.422121385063836
20170718,0.006599485637854005,11.497501511098388
20170719,0.0018588174398058378,11.51887326742141
20170720,-0.005322413577917798,11.457565059940572
20170721,0.0076334047767049286,11.54502529179853
20170724,0.002214236665848522,11.570588710107776
20170725,-0.0034089519723110623,11.531145128903654
20170726,0.029875005622197106,11.87563815446002
20170727,-0.007575575843355283,11.785673356932664
20170728,0.0028723549699869316,11.819525994374093
20170731,0.0027559319279753425,11.852099803435522
20170801,-0.014317013640134553,11.682413128885498
20170802,0.013362201223407052,11.83851588388864
20170803,-0.00582517938357779,11.769554405229654
20170804,0.008691991101708567,11.871855267390984
20170807,0.004954434019892724,11.93067359100699
20170808,0.0018453518832894909,11.952689881987066
20170809,-0.012255845635651564,11.806199559862618
20170810,-0.009249280839871407,11.697000704481882
20170811,0.02213970734745187,11.955968876922048
20170814,0.011150027931615998,12.089278263849259
20170815,0.018130110859679093,12.308458218986356
20170816,0.008747024978961066,12.416120610480327
20170817,-0.003947867811344127,12.367103407580444
20170818,0.01804273148227027,12.590239733576887
20170821,-0.0036628603673574713,12.544123443441238
